pass	bot_elo	bot_blend	anchor	result	reason	plies	game_index	bot_is_white	opening	seed	git_sha	bot_eval_count	cp_loss_sum	blunder_count	sf_comparable	sf_agree	maia_comparable	maia_agree
measure	1900	0.05	maia1500	win	adjudicated_eval	75	459	0	English Opening, Reversed Sicilian	1	562bdd84	37	2132.00	1	37	12	37	16
measure	1900	0.05	maia1500	win	checkmate	14	460	1	Reti Opening	1	562bdd84	6	51.00	0	7	5	7	4
measure	1900	0.05	maia1500	win	adjudicated_eval	97	461	0	London System	1	562bdd84	48	1186.00	0	48	25	49	26
measure	1900	0.05	maia1500	win	checkmate	63	462	1	Italian Game	1	562bdd84	30	3401.00	1	31	13	32	11
measure	1900	0.05	maia1500	draw	threefold_repetition	69	463	0	Ruy Lopez	1	562bdd84	33	1240.00	1	34	18	35	16
measure	1900	0.05	maia1500	win	checkmate	40	464	1	Ruy Lopez, Morphy Defense	1	562bdd84	19	611.00	0	20	14	20	11
measure	1900	0.05	maia1500	win	adjudicated_eval	53	465	0	Scotch Game	1	562bdd84	26	793.00	0	26	12	27	16
measure	1900	0.05	maia1500	draw	ply_cap_draw	120	466	1	Petrov Defense	1	562bdd84	59	1918.00	0	59	30	60	29
measure	1900	0.05	maia1500	win	adjudicated_eval	74	467	0	Four Knights Game	1	562bdd84	37	1409.00	0	37	11	37	15
measure	1900	0.05	maia1500	win	checkmate	56	468	1	Vienna Game	1	562bdd84	27	1304.00	2	28	12	28	11
measure	1900	0.05	maia1500	loss	adjudicated_eval	94	469	0	King's Gambit	1	562bdd84	46	1984.00	1	46	18	47	29
measure	1900	0.05	maia1500	win	checkmate	45	470	1	Sicilian Defense, Open	1	562bdd84	21	1519.00	4	22	5	23	8
measure	1900	0.05	maia1500	win	adjudicated_eval	54	471	0	Sicilian Defense, Najdorf	1	562bdd84	27	905.00	0	27	17	27	13
measure	1900	0.05	maia1500	win	adjudicated_eval	34	472	1	Sicilian Defense, Dragon	1	562bdd84	16	422.00	0	16	6	17	4
measure	1900	0.05	maia1500	win	checkmate	76	473	0	French Defense	1	562bdd84	37	1223.00	0	38	14	38	15
measure	1900	0.05	maia1500	draw	insufficient_material	103	474	1	French Defense, Advance	1	562bdd84	51	1555.00	0	51	28	51	26
measure	1900	0.05	maia1500	draw	ply_cap_draw	120	475	0	Caro-Kann Defense	1	562bdd84	60	1041.00	2	60	23	60	25
measure	1900	0.05	maia1500	draw	ply_cap_draw	120	476	1	Caro-Kann Defense, Advance	1	562bdd84	60	2180.00	1	60	30	60	29
measure	1900	0.05	maia1500	win	checkmate	88	477	0	Scandinavian Defense	1	562bdd84	43	1419.00	1	44	25	44	26
measure	1900	0.05	maia1500	win	adjudicated_eval	37	478	1	Pirc Defense	1	562bdd84	18	500.00	0	18	9	19	7
measure	1900	0.05	maia1500	win	checkmate	88	479	0	Modern Defense	1	562bdd84	43	1734.00	1	44	21	44	14
measure	1900	0.05	maia1100	win	checkmate	61	480	1	Alekhine Defense	1	562bdd84	29	1305.00	0	30	14	31	11
measure	1900	0.05	maia1100	win	adjudicated_eval	62	481	0	Queen's Gambit Declined	1	562bdd84	31	963.00	0	31	13	31	15
measure	1900	0.05	maia1100	draw	ply_cap_draw	120	482	1	Queen's Gambit Accepted	1	562bdd84	59	963.00	0	59	23	60	25
measure	1900	0.05	maia1100	win	checkmate	66	483	0	Slav Defense	1	562bdd84	32	2222.00	5	33	14	33	15
measure	1900	0.05	maia1100	win	checkmate	71	484	1	King's Indian Defense	1	562bdd84	34	1684.00	2	35	14	36	16
measure	1900	0.05	maia1100	win	adjudicated_eval	61	485	0	Nimzo-Indian Defense	1	562bdd84	30	1028.00	2	30	13	30	13
measure	1900	0.05	maia1100	loss	adjudicated_eval	56	486	1	Gruenfeld Defense	1	562bdd84	27	1070.00	1	27	8	28	14
measure	1900	0.05	maia1100	win	adjudicated_eval	60	487	0	Queen's Indian Defense	1	562bdd84	30	758.00	0	30	16	30	9
measure	1900	0.05	maia1100	win	adjudicated_eval	65	488	1	Bogo-Indian Defense	1	562bdd84	32	956.00	0	32	17	33	15
measure	1900	0.05	maia1100	win	checkmate	52	489	0	Dutch Defense	1	562bdd84	25	837.00	1	26	14	26	17
measure	1900	0.05	maia1100	win	checkmate	23	490	1	Benoni Defense	1	562bdd84	10	216.00	0	11	6	12	5
measure	1900	0.05	maia1100	win	checkmate	56	491	0	English Opening	1	562bdd84	27	1348.00	0	28	11	28	13
measure	1900	0.05	maia1100	win	checkmate	49	492	1	English Opening, Reversed Sicilian	1	562bdd84	23	646.00	0	24	9	25	13
measure	1900	0.05	maia1100	draw	ply_cap_draw	120	493	0	Reti Opening	1	562bdd84	59	2024.00	1	59	24	60	28
measure	1900	0.05	maia1100	win	adjudicated_eval	90	494	1	London System	1	562bdd84	45	1021.00	0	45	21	45	22
measure	1900	0.05	maia1100	win	adjudicated_eval	78	495	0	Italian Game	1	562bdd84	39	1892.00	1	39	15	39	18
measure	1900	0.05	maia1100	win	checkmate	30	496	1	Ruy Lopez	1	562bdd84	14	375.00	0	15	6	15	10
measure	1900	0.05	maia1100	win	adjudicated_eval	61	497	0	Ruy Lopez, Morphy Defense	1	562bdd84	30	1257.00	1	30	15	31	14
measure	1900	0.05	maia1100	win	adjudicated_eval	47	498	1	Scotch Game	1	562bdd84	23	670.00	0	23	13	23	9
measure	1900	0.05	maia1100	win	adjudicated_eval	60	499	0	Petrov Defense	1	562bdd84	30	1129.00	1	30	14	30	16
measure	1900	0.05	maia1100	win	adjudicated_eval	71	500	1	Four Knights Game	1	562bdd84	35	1671.00	0	35	14	36	13
measure	1900	0.05	maia1100	win	adjudicated_eval	35	501	0	Vienna Game	1	562bdd84	17	1054.00	1	17	8	18	7
measure	1900	0.05	maia1100	win	adjudicated_eval	34	502	1	King's Gambit	1	562bdd84	17	692.00	0	17	8	17	9
measure	1900	0.05	maia1100	win	checkmate	60	503	0	Sicilian Defense, Open	1	562bdd84	29	641.00	0	30	18	30	17
measure	1900	0.05	sf3	win	adjudicated_eval	59	504	1	Sicilian Defense, Najdorf	1	562bdd84	29	1877.00	1	29	13	30	12
measure	1900	0.05	sf3	win	adjudicated_eval	61	505	0	Sicilian Defense, Dragon	1	562bdd84	30	387.00	0	30	10	30	14
measure	1900	0.05	sf3	win	adjudicated_eval	93	506	1	French Defense	1	562bdd84	46	2292.00	2	46	22	47	18
measure	1900	0.05	sf3	loss	adjudicated_eval	48	507	0	French Defense, Advance	1	562bdd84	23	1562.00	2	23	5	24	11
measure	1900	0.05	sf3	win	adjudicated_eval	95	508	1	Caro-Kann Defense	1	562bdd84	47	1563.00	0	47	13	48	14
measure	1900	0.05	sf3	draw	ply_cap_draw	120	509	0	Caro-Kann Defense, Advance	1	562bdd84	59	2731.00	1	59	25	60	26
measure	1900	0.05	sf3	loss	adjudicated_eval	90	510	1	Scandinavian Defense	1	562bdd84	44	1697.00	0	44	18	45	21
measure	1900	0.05	sf3	loss	adjudicated_eval	79	511	0	Pirc Defense	1	562bdd84	39	2242.00	2	39	12	39	13
measure	1900	0.05	sf3	win	adjudicated_eval	81	512	1	Modern Defense	1	562bdd84	40	2280.00	1	40	15	41	16
measure	1900	0.05	sf3	win	adjudicated_eval	60	513	0	Alekhine Defense	1	562bdd84	30	718.00	0	30	10	30	11
measure	1900	0.05	sf3	win	adjudicated_eval	59	514	1	Queen's Gambit Declined	1	562bdd84	29	606.00	0	29	10	30	15
measure	1900	0.05	sf3	win	adjudicated_eval	80	515	0	Queen's Gambit Accepted	1	562bdd84	40	1982.00	0	40	14	40	11
measure	1900	0.05	sf3	win	adjudicated_eval	55	516	1	Slav Defense	1	562bdd84	27	766.00	0	27	8	28	7
measure	1900	0.05	sf3	win	adjudicated_eval	42	517	0	King's Indian Defense	1	562bdd84	21	639.00	0	21	7	21	12
measure	1900	0.05	sf3	win	adjudicated_eval	104	518	1	Nimzo-Indian Defense	1	562bdd84	51	1483.00	0	51	19	52	20
measure	1900	0.05	sf3	draw	ply_cap_draw	120	519	0	Gruenfeld Defense	1	562bdd84	60	2319.00	1	60	19	60	21
measure	1900	0.05	sf3	win	adjudicated_eval	55	520	1	Queen's Indian Defense	1	562bdd84	27	649.00	0	27	10	28	13
measure	1900	0.05	sf3	draw	ply_cap_draw	120	521	0	Bogo-Indian Defense	1	562bdd84	60	2805.00	2	60	18	60	22
measure	1900	0.05	sf3	win	adjudicated_eval	65	522	1	Dutch Defense	1	562bdd84	32	1066.00	0	32	13	33	11
measure	1900	0.05	sf3	draw	ply_cap_draw	120	523	0	Benoni Defense	1	562bdd84	60	2891.00	2	60	15	60	21
measure	1900	0.05	sf3	draw	ply_cap_draw	120	524	1	English Opening	1	562bdd84	59	1617.00	0	59	23	60	28
measure	1900	0.05	sf3	draw	ply_cap_draw	120	525	0	English Opening, Reversed Sicilian	1	562bdd84	60	2707.00	3	60	22	60	17
measure	1900	0.05	sf3	draw	ply_cap_draw	120	526	1	Reti Opening	1	562bdd84	60	2235.00	2	60	23	60	21
measure	1900	0.05	sf3	win	adjudicated_eval	73	527	0	London System	1	562bdd84	36	1360.00	1	36	13	37	15
measure	1900	0.05	sf5	loss	checkmate	88	528	1	Italian Game	1	562bdd84	43	2689.00	1	43	11	44	10
measure	1900	0.05	sf5	win	adjudicated_eval	43	529	0	Ruy Lopez	1	562bdd84	21	688.00	0	21	10	22	10
measure	1900	0.05	sf5	win	adjudicated_eval	70	530	1	Ruy Lopez, Morphy Defense	1	562bdd84	35	1141.00	0	35	10	35	7
measure	1900	0.05	sf5	win	adjudicated_eval	63	531	0	Scotch Game	1	562bdd84	31	927.00	0	31	14	32	17
measure	1900	0.05	sf5	loss	adjudicated_eval	103	532	1	Petrov Defense	1	562bdd84	51	2616.00	2	51	15	52	19
measure	1900	0.05	sf5	win	adjudicated_eval	36	533	0	Four Knights Game	1	562bdd84	18	633.00	0	18	8	18	12
measure	1900	0.05	sf5	loss	adjudicated_eval	39	534	1	Vienna Game	1	562bdd84	19	1620.00	1	19	7	19	8
measure	1900	0.05	sf5	draw	ply_cap_draw	120	535	0	King's Gambit	1	562bdd84	59	1842.00	2	59	23	60	21
measure	1900	0.05	sf5	loss	adjudicated_eval	54	536	1	Sicilian Defense, Open	1	562bdd84	26	1725.00	1	26	10	27	7
measure	1900	0.05	sf5	win	adjudicated_eval	71	537	0	Sicilian Defense, Najdorf	1	562bdd84	35	1533.00	1	35	17	35	16
measure	1900	0.05	sf5	win	checkmate	89	538	1	Sicilian Defense, Dragon	1	562bdd84	43	1278.00	0	44	17	45	15
measure	1900	0.05	sf5	loss	adjudicated_eval	53	539	0	French Defense	1	562bdd84	26	1346.00	1	26	9	26	8
measure	1900	0.05	sf5	loss	checkmate	53	540	1	French Defense, Advance	1	562bdd84	26	1741.00	1	26	6	26	8
measure	1900	0.05	sf5	win	adjudicated_eval	98	541	0	Caro-Kann Defense	1	562bdd84	49	1223.00	0	49	18	49	18
measure	1900	0.05	sf5	win	checkmate	40	542	1	Caro-Kann Defense, Advance	1	562bdd84	19	360.00	0	20	8	20	6
measure	1900	0.05	sf5	loss	adjudicated_eval	93	543	0	Scandinavian Defense	1	562bdd84	46	2212.00	3	46	15	46	16
measure	1900	0.05	sf5	loss	adjudicated_eval	42	544	1	Pirc Defense	1	562bdd84	20	2190.00	0	20	6	21	7
measure	1900	0.05	sf5	draw	ply_cap_draw	120	545	0	Modern Defense	1	562bdd84	60	2264.00	5	60	33	60	25
measure	1900	0.05	sf5	win	checkmate	45	546	1	Alekhine Defense	1	562bdd84	21	378.00	0	22	8	23	4
measure	1900	0.05	sf5	loss	adjudicated_eval	93	547	0	Queen's Gambit Declined	1	562bdd84	46	2585.00	0	46	14	46	13
measure	1900	0.05	sf5	win	adjudicated_eval	111	548	1	Queen's Gambit Accepted	1	562bdd84	55	2411.00	0	55	19	56	21
measure	1900	0.05	sf5	win	adjudicated_eval	110	549	0	Slav Defense	1	562bdd84	55	1302.00	1	55	24	55	26
measure	1900	0.05	sf5	win	adjudicated_eval	87	550	1	King's Indian Defense	1	562bdd84	43	1227.00	0	43	22	44	23
measure	1900	0.05	sf5	loss	ply_cap_decisive	120	551	0	Nimzo-Indian Defense	1	562bdd84	60	3121.00	1	60	12	60	25
