pass	bot_elo	bot_blend	anchor	result	reason	plies	game_index	bot_is_white	opening	seed	git_sha	bot_eval_count	cp_loss_sum	blunder_count	sf_comparable	sf_agree	maia_comparable	maia_agree
locate	1100	0.5	sf0	win	adjudicated_eval	33	0	1	Italian Game	1	562bdd84	16	495.00	0	16	7	17	10
locate	1100	0.5	sf0	win	adjudicated_eval	35	1	0	Ruy Lopez	1	562bdd84	17	899.00	0	17	11	18	9
locate	1100	0.5	sf0	win	adjudicated_eval	22	2	1	Ruy Lopez, Morphy Defense	1	562bdd84	11	103.00	0	11	7	11	5
locate	1100	0.5	sf0	win	adjudicated_eval	71	3	0	Scotch Game	1	562bdd84	35	1397.00	0	35	8	36	11
locate	1100	0.5	sf0	win	adjudicated_eval	30	4	1	Petrov Defense	1	562bdd84	14	229.00	0	14	7	15	8
locate	1100	0.5	sf0	win	adjudicated_eval	42	5	0	Four Knights Game	1	562bdd84	21	1353.00	0	21	7	21	10
locate	1100	0.5	sf0	win	adjudicated_eval	53	6	1	Vienna Game	1	562bdd84	26	852.00	0	26	9	26	8
locate	1100	0.5	sf0	win	adjudicated_eval	59	7	0	King's Gambit	1	562bdd84	29	1182.00	0	29	11	30	14
locate	1100	0.5	sf10	loss	adjudicated_eval	96	8	1	Sicilian Defense, Open	1	562bdd84	47	2186.00	0	47	12	48	11
locate	1100	0.5	sf10	loss	adjudicated_eval	59	9	0	Sicilian Defense, Najdorf	1	562bdd84	29	1260.00	0	29	7	29	6
locate	1100	0.5	sf10	loss	adjudicated_eval	44	10	1	Sicilian Defense, Dragon	1	562bdd84	21	1063.00	0	21	5	22	3
locate	1100	0.5	sf10	loss	adjudicated_eval	81	11	0	French Defense	1	562bdd84	40	1549.00	0	40	12	40	20
locate	1100	0.5	sf10	loss	adjudicated_eval	68	12	1	French Defense, Advance	1	562bdd84	34	2108.00	1	34	13	34	10
locate	1100	0.5	sf10	loss	checkmate	77	13	0	Caro-Kann Defense	1	562bdd84	38	1413.00	0	38	13	38	12
locate	1100	0.5	sf10	loss	checkmate	109	14	1	Caro-Kann Defense, Advance	1	562bdd84	54	2820.00	2	54	12	54	21
locate	1100	0.5	sf10	draw	ply_cap_draw	120	15	0	Scandinavian Defense	1	562bdd84	60	2122.00	0	60	18	60	21
measure	1100	0.5	maia1500	loss	adjudicated_eval	118	16	1	Pirc Defense	1	562bdd84	58	2743.00	2	58	21	59	20
measure	1100	0.5	maia1500	draw	ply_cap_draw	120	17	0	Modern Defense	1	562bdd84	60	1870.00	0	60	33	60	24
measure	1100	0.5	maia1500	win	checkmate	15	18	1	Alekhine Defense	1	562bdd84	6	254.00	0	7	2	8	4
measure	1100	0.5	maia1500	win	adjudicated_eval	88	19	0	Queen's Gambit Declined	1	562bdd84	44	1773.00	0	44	12	44	20
measure	1100	0.5	maia1500	win	checkmate	97	20	1	Queen's Gambit Accepted	1	562bdd84	47	2601.00	3	48	23	49	22
measure	1100	0.5	maia1500	win	adjudicated_eval	62	21	0	Slav Defense	1	562bdd84	31	534.00	0	31	14	31	11
measure	1100	0.5	maia1500	win	adjudicated_eval	79	22	1	King's Indian Defense	1	562bdd84	39	2814.00	0	39	18	40	21
measure	1100	0.5	maia1500	loss	adjudicated_eval	50	23	0	Nimzo-Indian Defense	1	562bdd84	25	1428.00	2	25	8	25	5
measure	1100	0.5	maia1500	win	checkmate	51	24	1	Gruenfeld Defense	1	562bdd84	24	1129.00	1	25	13	26	10
measure	1100	0.5	maia1500	win	checkmate	48	25	0	Queen's Indian Defense	1	562bdd84	23	867.00	0	24	14	24	13
measure	1100	0.5	maia1500	win	checkmate	41	26	1	Bogo-Indian Defense	1	562bdd84	19	534.00	0	20	6	21	6
measure	1100	0.5	maia1500	win	checkmate	56	27	0	Dutch Defense	1	562bdd84	27	724.00	0	28	14	28	11
measure	1100	0.5	maia1500	loss	adjudicated_eval	51	28	1	Benoni Defense	1	562bdd84	25	2135.00	0	25	7	26	4
measure	1100	0.5	maia1500	win	adjudicated_eval	62	29	0	English Opening	1	562bdd84	31	1162.00	0	31	16	31	13
measure	1100	0.5	maia1500	win	checkmate	55	30	1	English Opening, Reversed Sicilian	1	562bdd84	26	775.00	0	27	12	28	13
measure	1100	0.5	maia1500	win	checkmate	31	31	0	Reti Opening	1	562bdd84	14	606.00	1	15	7	16	6
measure	1100	0.5	maia1500	win	adjudicated_eval	112	32	1	London System	1	562bdd84	56	1794.00	0	56	25	56	20
measure	1100	0.5	maia1500	win	adjudicated_eval	64	33	0	Italian Game	1	562bdd84	32	560.00	0	32	11	32	16
measure	1100	0.5	maia1500	win	checkmate	102	34	1	Ruy Lopez	1	562bdd84	50	1249.00	0	51	26	51	18
measure	1100	0.5	maia1500	win	adjudicated_eval	95	35	0	Ruy Lopez, Morphy Defense	1	562bdd84	47	1413.00	1	47	27	48	26
measure	1100	0.5	maia1500	win	adjudicated_eval	113	36	1	Scotch Game	1	562bdd84	56	2083.00	0	56	28	56	27
measure	1100	0.5	maia1500	win	adjudicated_eval	70	37	0	Petrov Defense	1	562bdd84	35	964.00	0	35	17	35	16
measure	1100	0.5	maia1500	win	checkmate	21	38	1	Four Knights Game	1	562bdd84	9	593.00	1	10	6	11	4
measure	1100	0.5	maia1500	loss	adjudicated_eval	28	39	0	Vienna Game	1	562bdd84	13	1865.00	1	13	2	14	4
measure	1100	0.5	maia1100	win	checkmate	46	40	1	King's Gambit	1	562bdd84	22	593.00	0	23	16	23	11
measure	1100	0.5	maia1100	win	adjudicated_eval	92	41	0	Sicilian Defense, Open	1	562bdd84	46	2584.00	0	46	13	46	19
measure	1100	0.5	maia1100	win	adjudicated_eval	119	42	1	Sicilian Defense, Najdorf	1	562bdd84	59	1591.00	0	59	31	60	29
measure	1100	0.5	maia1100	win	adjudicated_eval	55	43	0	Sicilian Defense, Dragon	1	562bdd84	27	765.00	0	27	11	27	12
measure	1100	0.5	maia1100	win	adjudicated_eval	111	44	1	French Defense	1	562bdd84	55	2102.00	1	55	26	56	28
measure	1100	0.5	maia1100	win	checkmate	69	45	0	French Defense, Advance	1	562bdd84	33	1291.00	1	34	16	35	14
measure	1100	0.5	maia1100	win	adjudicated_eval	21	46	1	Caro-Kann Defense	1	562bdd84	10	133.00	0	10	7	11	7
measure	1100	0.5	maia1100	win	checkmate	71	47	0	Caro-Kann Defense, Advance	1	562bdd84	34	1034.00	0	35	14	36	18
measure	1100	0.5	maia1100	win	adjudicated_eval	89	48	1	Scandinavian Defense	1	562bdd84	44	1416.00	1	44	21	45	22
measure	1100	0.5	maia1100	win	adjudicated_eval	120	49	0	Pirc Defense	1	562bdd84	60	4082.00	1	60	26	60	19
measure	1100	0.5	maia1100	win	adjudicated_eval	59	50	1	Modern Defense	1	562bdd84	29	1476.00	1	29	8	30	13
measure	1100	0.5	maia1100	win	checkmate	60	51	0	Alekhine Defense	1	562bdd84	29	569.00	0	30	13	30	12
measure	1100	0.5	maia1100	draw	threefold_repetition	41	52	1	Queen's Gambit Declined	1	562bdd84	19	299.00	0	20	9	21	8
measure	1100	0.5	maia1100	win	adjudicated_eval	64	53	0	Queen's Gambit Accepted	1	562bdd84	32	980.00	0	32	15	32	13
measure	1100	0.5	maia1100	win	checkmate	23	54	1	Slav Defense	1	562bdd84	10	596.00	1	11	6	12	5
measure	1100	0.5	maia1100	draw	threefold_repetition	84	55	0	King's Indian Defense	1	562bdd84	41	2874.00	2	42	17	42	18
measure	1100	0.5	maia1100	win	adjudicated_eval	83	56	1	Nimzo-Indian Defense	1	562bdd84	41	1575.00	1	41	19	42	17
measure	1100	0.5	maia1100	win	adjudicated_eval	31	57	0	Gruenfeld Defense	1	562bdd84	15	561.00	0	15	10	15	6
measure	1100	0.5	maia1100	win	checkmate	49	58	1	Queen's Indian Defense	1	562bdd84	23	535.00	1	24	16	25	12
measure	1100	0.5	maia1100	win	checkmate	32	59	0	Bogo-Indian Defense	1	562bdd84	15	387.00	0	16	7	16	6
measure	1100	0.5	maia1100	win	adjudicated_eval	65	60	1	Dutch Defense	1	562bdd84	32	442.00	0	32	15	33	18
measure	1100	0.5	maia1100	win	adjudicated_eval	82	61	0	Benoni Defense	1	562bdd84	41	1485.00	1	41	17	41	16
measure	1100	0.5	maia1100	win	checkmate	89	62	1	English Opening	1	562bdd84	43	1418.00	1	44	22	45	22
measure	1100	0.5	maia1100	draw	threefold_repetition	103	63	0	English Opening, Reversed Sicilian	1	562bdd84	51	1757.00	2	51	24	51	24
measure	1100	0.5	sf3	win	adjudicated_eval	50	64	1	Reti Opening	1	562bdd84	25	1128.00	0	25	8	25	7
measure	1100	0.5	sf3	draw	ply_cap_draw	120	65	0	London System	1	562bdd84	59	2030.00	1	59	17	60	15
measure	1100	0.5	sf3	win	checkmate	29	66	1	Italian Game	1	562bdd84	13	516.00	0	14	7	15	6
measure	1100	0.5	sf3	win	adjudicated_eval	66	67	0	Ruy Lopez	1	562bdd84	32	2370.00	2	32	14	33	15
measure	1100	0.5	sf3	win	checkmate	34	68	1	Ruy Lopez, Morphy Defense	1	562bdd84	16	435.00	0	17	10	17	7
measure	1100	0.5	sf3	win	adjudicated_eval	29	69	0	Scotch Game	1	562bdd84	14	549.00	1	14	8	15	6
measure	1100	0.5	sf3	win	adjudicated_eval	39	70	1	Petrov Defense	1	562bdd84	19	776.00	0	19	8	20	7
measure	1100	0.5	sf3	win	adjudicated_eval	26	71	0	Four Knights Game	1	562bdd84	13	277.00	0	13	7	13	6
measure	1100	0.5	sf3	win	adjudicated_eval	38	72	1	Vienna Game	1	562bdd84	19	342.00	0	19	4	19	6
measure	1100	0.5	sf3	win	adjudicated_eval	36	73	0	King's Gambit	1	562bdd84	17	575.00	0	17	5	18	3
measure	1100	0.5	sf3	win	adjudicated_eval	49	74	1	Sicilian Defense, Open	1	562bdd84	24	838.00	0	24	8	25	9
measure	1100	0.5	sf3	win	adjudicated_eval	71	75	0	Sicilian Defense, Najdorf	1	562bdd84	35	963.00	0	35	9	35	11
measure	1100	0.5	sf3	win	adjudicated_eval	69	76	1	Sicilian Defense, Dragon	1	562bdd84	34	1722.00	1	34	15	35	10
measure	1100	0.5	sf3	win	adjudicated_eval	81	77	0	French Defense	1	562bdd84	40	1265.00	1	40	21	40	15
measure	1100	0.5	sf3	win	adjudicated_eval	46	78	1	French Defense, Advance	1	562bdd84	23	503.00	0	23	10	23	10
measure	1100	0.5	sf3	win	adjudicated_eval	87	79	0	Caro-Kann Defense	1	562bdd84	43	2121.00	0	43	11	43	12
measure	1100	0.5	sf3	win	adjudicated_eval	64	80	1	Caro-Kann Defense, Advance	1	562bdd84	32	920.00	0	32	15	32	7
measure	1100	0.5	sf3	win	adjudicated_eval	59	81	0	Scandinavian Defense	1	562bdd84	29	751.00	0	29	13	29	9
measure	1100	0.5	sf3	win	adjudicated_eval	91	82	1	Pirc Defense	1	562bdd84	45	1289.00	0	45	16	46	19
measure	1100	0.5	sf3	win	adjudicated_eval	74	83	0	Modern Defense	1	562bdd84	37	1458.00	0	37	10	37	17
measure	1100	0.5	sf3	win	adjudicated_eval	54	84	1	Alekhine Defense	1	562bdd84	26	891.00	0	26	10	27	11
measure	1100	0.5	sf3	win	adjudicated_eval	88	85	0	Queen's Gambit Declined	1	562bdd84	44	1193.00	0	44	11	44	10
measure	1100	0.5	sf3	win	adjudicated_eval	76	86	1	Queen's Gambit Accepted	1	562bdd84	37	1362.00	0	37	16	38	16
measure	1100	0.5	sf3	win	adjudicated_eval	40	87	0	Slav Defense	1	562bdd84	20	550.00	0	20	6	20	7
measure	1100	0.5	sf5	loss	adjudicated_eval	78	88	1	King's Indian Defense	1	562bdd84	38	2631.00	1	38	11	39	14
measure	1100	0.5	sf5	loss	adjudicated_eval	57	89	0	Nimzo-Indian Defense	1	562bdd84	28	1454.00	0	28	4	28	7
measure	1100	0.5	sf5	win	adjudicated_eval	63	90	1	Gruenfeld Defense	1	562bdd84	31	2226.00	0	31	13	32	15
measure	1100	0.5	sf5	loss	adjudicated_eval	49	91	0	Queen's Indian Defense	1	562bdd84	24	1269.00	0	24	3	24	4
measure	1100	0.5	sf5	draw	ply_cap_draw	120	92	1	Bogo-Indian Defense	1	562bdd84	59	1519.00	1	59	20	60	19
measure	1100	0.5	sf5	loss	adjudicated_eval	19	93	0	Dutch Defense	1	562bdd84	9	1245.00	3	9	1	9	3
measure	1100	0.5	sf5	win	checkmate	45	94	1	Benoni Defense	1	562bdd84	21	733.00	0	22	9	23	7
measure	1100	0.5	sf5	loss	adjudicated_eval	117	95	0	English Opening	1	562bdd84	58	2600.00	0	58	17	58	12
measure	1100	0.5	sf5	draw	ply_cap_draw	120	96	1	English Opening, Reversed Sicilian	1	562bdd84	59	2413.00	2	59	22	60	12
measure	1100	0.5	sf5	loss	adjudicated_eval	38	97	0	Reti Opening	1	562bdd84	18	1262.00	1	18	3	19	5
measure	1100	0.5	sf5	loss	adjudicated_eval	95	98	1	London System	1	562bdd84	47	2399.00	0	47	11	47	15
measure	1100	0.5	sf5	loss	adjudicated_eval	76	99	0	Italian Game	1	562bdd84	38	2129.00	0	38	11	38	13
measure	1100	0.5	sf5	loss	adjudicated_eval	71	100	1	Ruy Lopez	1	562bdd84	35	1469.00	0	35	10	35	9
measure	1100	0.5	sf5	loss	adjudicated_eval	64	101	0	Ruy Lopez, Morphy Defense	1	562bdd84	31	2508.00	2	31	9	32	9
measure	1100	0.5	sf5	loss	adjudicated_eval	47	102	1	Scotch Game	1	562bdd84	23	1604.00	3	23	6	23	8
measure	1100	0.5	sf5	loss	adjudicated_eval	69	103	0	Petrov Defense	1	562bdd84	34	1671.00	1	34	14	34	17
measure	1100	0.5	sf5	loss	checkmate	60	104	1	Four Knights Game	1	562bdd84	29	1219.00	1	29	10	30	11
measure	1100	0.5	sf5	draw	ply_cap_draw	120	105	0	Vienna Game	1	562bdd84	59	2104.00	1	59	27	60	18
measure	1100	0.5	sf5	draw	ply_cap_draw	120	106	1	King's Gambit	1	562bdd84	60	2506.00	0	60	24	60	24
measure	1100	0.5	sf5	loss	adjudicated_eval	65	107	0	Sicilian Defense, Open	1	562bdd84	32	1603.00	1	32	11	32	11
measure	1100	0.5	sf5	loss	ply_cap_decisive	120	108	1	Sicilian Defense, Najdorf	1	562bdd84	59	2860.00	1	59	27	60	24
measure	1100	0.5	sf5	win	adjudicated_eval	76	109	0	Sicilian Defense, Dragon	1	562bdd84	38	1466.00	0	38	9	38	11
measure	1100	0.5	sf5	draw	threefold_repetition	49	110	1	French Defense	1	562bdd84	23	847.00	1	24	14	25	6
measure	1100	0.5	sf5	win	adjudicated_eval	111	111	0	French Defense, Advance	1	562bdd84	55	1757.00	0	55	23	56	27
locate	1500	0.5	sf0	win	checkmate	47	112	1	Caro-Kann Defense	1	562bdd84	22	498.00	0	23	9	24	11
locate	1500	0.5	sf0	win	adjudicated_eval	79	113	0	Caro-Kann Defense, Advance	1	562bdd84	39	1844.00	0	39	15	40	16
locate	1500	0.5	sf0	win	adjudicated_eval	99	114	1	Scandinavian Defense	1	562bdd84	49	2815.00	1	49	14	50	18
locate	1500	0.5	sf0	win	adjudicated_eval	62	115	0	Pirc Defense	1	562bdd84	31	821.00	0	31	11	31	13
locate	1500	0.5	sf0	win	adjudicated_eval	22	116	1	Modern Defense	1	562bdd84	10	125.00	0	10	6	11	6
locate	1500	0.5	sf0	win	checkmate	50	117	0	Alekhine Defense	1	562bdd84	24	681.00	1	25	12	25	12
locate	1500	0.5	sf0	win	adjudicated_eval	67	118	1	Queen's Gambit Declined	1	562bdd84	33	1046.00	0	33	8	34	8
locate	1500	0.5	sf0	win	adjudicated_eval	48	119	0	Queen's Gambit Accepted	1	562bdd84	24	540.00	0	24	9	24	9
locate	1500	0.5	sf10	draw	threefold_repetition	78	120	1	Slav Defense	1	562bdd84	38	1295.00	1	38	16	39	14
locate	1500	0.5	sf10	loss	adjudicated_eval	81	121	0	King's Indian Defense	1	562bdd84	40	1981.00	2	40	14	40	13
locate	1500	0.5	sf10	loss	adjudicated_eval	106	122	1	Nimzo-Indian Defense	1	562bdd84	52	1912.00	0	52	19	53	15
locate	1500	0.5	sf10	loss	adjudicated_eval	69	123	0	Gruenfeld Defense	1	562bdd84	34	1616.00	0	34	14	34	11
locate	1500	0.5	sf10	loss	adjudicated_eval	104	124	1	Queen's Indian Defense	1	562bdd84	51	1509.00	0	51	21	52	24
locate	1500	0.5	sf10	loss	adjudicated_eval	65	125	0	Bogo-Indian Defense	1	562bdd84	32	1363.00	0	32	10	32	17
locate	1500	0.5	sf10	draw	ply_cap_draw	120	126	1	Dutch Defense	1	562bdd84	59	993.00	0	59	22	60	24
locate	1500	0.5	sf10	loss	adjudicated_eval	73	127	0	Benoni Defense	1	562bdd84	36	1491.00	0	36	8	36	10
measure	1500	0.5	sf5	win	ply_cap_decisive	120	128	1	English Opening	1	562bdd84	59	1708.00	1	59	24	60	21
measure	1500	0.5	sf5	win	adjudicated_eval	101	129	0	English Opening, Reversed Sicilian	1	562bdd84	50	1367.00	0	50	22	50	23
measure	1500	0.5	sf5	win	adjudicated_eval	68	130	1	Reti Opening	1	562bdd84	34	1093.00	0	34	17	34	15
measure	1500	0.5	sf5	win	adjudicated_eval	113	131	0	London System	1	562bdd84	56	1469.00	1	56	20	57	21
measure	1500	0.5	sf5	win	adjudicated_eval	111	132	1	Italian Game	1	562bdd84	55	1236.00	0	55	23	56	32
measure	1500	0.5	sf5	win	adjudicated_eval	48	133	0	Ruy Lopez	1	562bdd84	23	691.00	0	23	7	24	8
measure	1500	0.5	sf5	win	adjudicated_eval	60	134	1	Ruy Lopez, Morphy Defense	1	562bdd84	30	721.00	1	30	13	30	14
measure	1500	0.5	sf5	draw	ply_cap_draw	120	135	0	Scotch Game	1	562bdd84	59	2231.00	1	59	30	60	26
measure	1500	0.5	sf5	win	adjudicated_eval	95	136	1	Petrov Defense	1	562bdd84	47	2622.00	2	47	14	48	17
measure	1500	0.5	sf5	win	checkmate	60	137	0	Four Knights Game	1	562bdd84	29	873.00	1	30	13	30	13
measure	1500	0.5	sf5	win	adjudicated_eval	103	138	1	Vienna Game	1	562bdd84	51	1351.00	0	51	21	51	20
measure	1500	0.5	sf5	draw	ply_cap_draw	120	139	0	King's Gambit	1	562bdd84	59	1547.00	1	59	17	60	24
measure	1500	0.5	sf5	win	adjudicated_eval	58	140	1	Sicilian Defense, Open	1	562bdd84	28	525.00	0	28	8	29	12
measure	1500	0.5	sf5	win	adjudicated_eval	64	141	0	Sicilian Defense, Najdorf	1	562bdd84	32	1127.00	0	32	13	32	12
measure	1500	0.5	sf5	win	adjudicated_eval	81	142	1	Sicilian Defense, Dragon	1	562bdd84	40	1849.00	3	40	19	41	16
measure	1500	0.5	sf5	win	adjudicated_eval	57	143	0	French Defense	1	562bdd84	28	750.00	0	28	10	28	10
measure	1500	0.5	sf5	loss	checkmate	95	144	1	French Defense, Advance	1	562bdd84	47	2391.00	1	47	15	47	16
measure	1500	0.5	sf5	win	adjudicated_eval	64	145	0	Caro-Kann Defense	1	562bdd84	32	893.00	0	32	12	32	11
measure	1500	0.5	sf5	win	adjudicated_eval	39	146	1	Caro-Kann Defense, Advance	1	562bdd84	19	1100.00	0	19	5	19	6
measure	1500	0.5	sf5	win	adjudicated_eval	104	147	0	Scandinavian Defense	1	562bdd84	52	1750.00	0	52	17	52	18
measure	1500	0.5	sf5	win	adjudicated_eval	99	148	1	Pirc Defense	1	562bdd84	49	1273.00	0	49	19	50	14
measure	1500	0.5	sf5	win	adjudicated_eval	58	149	0	Modern Defense	1	562bdd84	29	737.00	0	29	16	29	11
measure	1500	0.5	sf5	win	adjudicated_eval	75	150	1	Alekhine Defense	1	562bdd84	37	1266.00	1	37	10	38	13
measure	1500	0.5	sf5	win	checkmate	84	151	0	Queen's Gambit Declined	1	562bdd84	41	1431.00	2	42	19	42	10
measure	1500	0.5	maia1900	win	adjudicated_eval	29	152	1	Queen's Gambit Accepted	1	562bdd84	14	800.00	0	14	6	15	8
measure	1500	0.5	maia1900	win	checkmate	110	153	0	Slav Defense	1	562bdd84	54	2087.00	0	55	25	55	22
measure	1500	0.5	maia1900	win	adjudicated_eval	90	154	1	King's Indian Defense	1	562bdd84	44	1893.00	1	44	20	45	18
measure	1500	0.5	maia1900	win	checkmate	46	155	0	Nimzo-Indian Defense	1	562bdd84	22	530.00	0	23	9	23	7
measure	1500	0.5	maia1900	win	adjudicated_eval	41	156	1	Gruenfeld Defense	1	562bdd84	20	305.00	0	20	12	21	15
measure	1500	0.5	maia1900	win	ply_cap_decisive	120	157	0	Queen's Indian Defense	1	562bdd84	60	2527.00	1	60	28	60	30
measure	1500	0.5	maia1900	win	adjudicated_eval	44	158	1	Bogo-Indian Defense	1	562bdd84	21	412.00	0	21	13	22	9
measure	1500	0.5	maia1900	win	adjudicated_eval	50	159	0	Dutch Defense	1	562bdd84	25	884.00	0	25	12	25	9
measure	1500	0.5	maia1900	win	adjudicated_eval	117	160	1	Benoni Defense	1	562bdd84	58	2087.00	1	58	27	59	22
measure	1500	0.5	maia1900	win	adjudicated_eval	84	161	0	English Opening	1	562bdd84	42	1921.00	0	42	23	42	20
measure	1500	0.5	maia1900	draw	ply_cap_draw	120	162	1	English Opening, Reversed Sicilian	1	562bdd84	59	1993.00	0	59	30	60	24
measure	1500	0.5	maia1900	win	adjudicated_eval	63	163	0	Reti Opening	1	562bdd84	31	1354.00	2	31	15	32	11
measure	1500	0.5	maia1900	win	checkmate	58	164	1	London System	1	562bdd84	28	1160.00	0	29	14	29	18
measure	1500	0.5	maia1900	win	adjudicated_eval	58	165	0	Italian Game	1	562bdd84	29	1115.00	1	29	17	29	18
measure	1500	0.5	maia1900	draw	ply_cap_draw	120	166	1	Ruy Lopez	1	562bdd84	60	1360.00	0	60	24	60	27
measure	1500	0.5	maia1900	loss	adjudicated_eval	48	167	0	Ruy Lopez, Morphy Defense	1	562bdd84	23	1235.00	0	23	8	24	7
measure	1500	0.5	maia1900	win	adjudicated_eval	22	168	1	Scotch Game	1	562bdd84	11	875.00	1	11	4	11	4
measure	1500	0.5	maia1900	win	adjudicated_eval	74	169	0	Petrov Defense	1	562bdd84	37	2839.00	2	37	13	37	18
measure	1500	0.5	maia1900	loss	adjudicated_eval	80	170	1	Four Knights Game	1	562bdd84	39	1347.00	0	39	12	40	14
measure	1500	0.5	maia1900	win	adjudicated_eval	49	171	0	Vienna Game	1	562bdd84	24	875.00	0	24	14	25	14
measure	1500	0.5	maia1900	win	checkmate	44	172	1	King's Gambit	1	562bdd84	21	430.00	0	22	12	22	13
measure	1500	0.5	maia1900	win	adjudicated_eval	105	173	0	Sicilian Defense, Open	1	562bdd84	52	873.00	0	52	29	52	35
measure	1500	0.5	maia1900	win	adjudicated_eval	43	174	1	Sicilian Defense, Najdorf	1	562bdd84	21	833.00	0	21	10	22	10
measure	1500	0.5	maia1900	win	adjudicated_eval	42	175	0	Sicilian Defense, Dragon	1	562bdd84	21	1004.00	0	21	10	21	10
measure	1500	0.5	maia1500	win	checkmate	51	176	1	French Defense	1	562bdd84	24	454.00	1	25	13	26	14
measure	1500	0.5	maia1500	draw	threefold_repetition	93	177	0	French Defense, Advance	1	562bdd84	45	1046.00	0	46	20	47	19
measure	1500	0.5	maia1500	win	adjudicated_eval	98	178	1	Caro-Kann Defense	1	562bdd84	48	1200.00	0	48	25	49	26
measure	1500	0.5	maia1500	win	checkmate	31	179	0	Caro-Kann Defense, Advance	1	562bdd84	14	269.00	0	15	9	16	9
measure	1500	0.5	maia1500	win	checkmate	53	180	1	Scandinavian Defense	1	562bdd84	25	589.00	0	26	8	27	12
measure	1500	0.5	maia1500	win	adjudicated_eval	53	181	0	Pirc Defense	1	562bdd84	26	780.00	0	26	8	26	11
measure	1500	0.5	maia1500	win	checkmate	79	182	1	Modern Defense	1	562bdd84	38	975.00	0	39	17	40	17
measure	1500	0.5	maia1500	win	adjudicated_eval	110	183	0	Alekhine Defense	1	562bdd84	55	2237.00	1	55	23	55	25
measure	1500	0.5	maia1500	win	adjudicated_eval	53	184	1	Queen's Gambit Declined	1	562bdd84	26	949.00	1	26	16	27	7
measure	1500	0.5	maia1500	win	checkmate	64	185	0	Queen's Gambit Accepted	1	562bdd84	31	1227.00	0	32	14	32	12
measure	1500	0.5	maia1500	draw	threefold_repetition	115	186	1	Slav Defense	1	562bdd84	56	3095.00	4	57	32	58	29
measure	1500	0.5	maia1500	win	checkmate	44	187	0	King's Indian Defense	1	562bdd84	21	1275.00	1	22	11	22	9
measure	1500	0.5	maia1500	win	adjudicated_eval	65	188	1	Nimzo-Indian Defense	1	562bdd84	32	1582.00	1	32	15	33	16
measure	1500	0.5	maia1500	win	adjudicated_eval	89	189	0	Gruenfeld Defense	1	562bdd84	44	1151.00	0	44	26	44	20
measure	1500	0.5	maia1500	win	adjudicated_eval	55	190	1	Queen's Indian Defense	1	562bdd84	27	844.00	0	27	13	28	12
measure	1500	0.5	maia1500	draw	threefold_repetition	72	191	0	Bogo-Indian Defense	1	562bdd84	35	1658.00	1	36	15	36	19
measure	1500	0.5	maia1500	win	checkmate	71	192	1	Dutch Defense	1	562bdd84	34	942.00	0	35	16	36	14
measure	1500	0.5	maia1500	win	adjudicated_eval	98	193	0	Benoni Defense	1	562bdd84	49	2799.00	1	49	19	49	22
measure	1500	0.5	maia1500	win	adjudicated_eval	69	194	1	English Opening	1	562bdd84	34	948.00	0	34	12	35	16
measure	1500	0.5	maia1500	win	adjudicated_eval	54	195	0	English Opening, Reversed Sicilian	1	562bdd84	27	362.00	0	27	16	27	10
measure	1500	0.5	maia1500	win	checkmate	30	196	1	Reti Opening	1	562bdd84	14	435.00	0	15	10	15	9
measure	1500	0.5	maia1500	win	checkmate	89	197	0	London System	1	562bdd84	43	843.00	0	44	19	45	19
measure	1500	0.5	maia1500	win	checkmate	63	198	1	Italian Game	1	562bdd84	30	759.00	1	31	20	32	19
measure	1500	0.5	maia1500	win	adjudicated_eval	99	199	0	Ruy Lopez	1	562bdd84	49	2415.00	3	49	25	50	22
