fen	san	score	site	c2_pass	best_es	second_best_es	maia_p_600	maia_p_1000	maia_p_1400	maia_p_1800	maia_p_2200	maia_p_2600	gem_600	gem_1000	gem_1400	gem_1800	gem_2200	gem_2600	analysis_url
8/6b1/6P1/5B2/3k2K1/8/8/8 w - - 71 93	Be4	3.8	https://lichess.org/RQL7UyZK	false	0.5	0.5	0.006520654079159255	0.0012796116244166078	0.0012937258329056458	0.0020095630787009214	0.005268085695450572	0.007778397930050547	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F6b1%2F6P1%2F5B2%2F3k2K1%2F8%2F8%2F8%20w%20-%20-%2071%2093
r3kb1r/pp1bpppp/5n2/8/2B3q1/5N2/P2B1PPP/2RQ1RK1 w kq - 8 15	Bxf7+	3.8	https://lichess.org/ng7RhhVG	false	0.8608813591131842	0.8559592741390071	0.035752833969174884	0.06703652327091819	0.15186279755256982	0.3245480158409517	0.6023744288820817	0.7037937867954565	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r3kb1r%2Fpp1bpppp%2F5n2%2F8%2F2B3q1%2F5N2%2FP2B1PPP%2F2RQ1RK1%20w%20kq%20-%208%2015
2k5/ppp5/8/5n2/P2bK3/1r6/R7/8 b - - 1 34	c5	3.8	https://lichess.org/HufBhhII	false	0.9266921092161773	0.9140323859879603	0.05111402218226243	0.07478415725380996	0.09248637410938208	0.14755774597778518	0.19167769680121222	0.1645944427712559	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2k5%2Fppp5%2F8%2F5n2%2FP2bK3%2F1r6%2FR7%2F8%20b%20-%20-%201%2034
8/P1n5/8/4K3/8/3k1B2/4p3/8 w - - 0 56	Bxe2+	3.8	https://lichess.org/T4nnU2Im	false	0.5119644756166626	0.4944771046316658	0.6763667495497319	0.8918201764539976	0.9291175453489899	0.9565855558890222	0.9725245401637732	0.9689004885813448	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2FP1n5%2F8%2F4K3%2F8%2F3k1B2%2F4p3%2F8%20w%20-%20-%200%2056
3r1rk1/pp3ppp/1q1p4/2nQ4/5B2/5N2/PPB3PP/3R1RK1 w - - 3 18	Bxh7+	3.8	https://lichess.org/G84Toebt	false	0.9030288053070555	0.9007482200375524	0.04885602193075783	0.04248435023819966	0.02342937890832374	0.01468509010082013	0.019795503512173553	0.03913418103494897	false	false	false	false	false	false	https://flawchess.com/analysis?fen=3r1rk1%2Fpp3ppp%2F1q1p4%2F2nQ4%2F5B2%2F5N2%2FPPB3PP%2F3R1RK1%20w%20-%20-%203%2018
8/8/R5p1/7k/6p1/4Kn2/2r5/8 b - - 7 63	Nd4	3.8	https://lichess.org/MEkLhkMl	false	0.9310692038259631	0.9281788606935651	0.0023139950868794894	0.0006185551152268374	0.0001969133826119272	0.0000995508741164961	0.00011609821705957337	0.0003682025836712491	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F8%2FR5p1%2F7k%2F6p1%2F4Kn2%2F2r5%2F8%20b%20-%20-%207%2063
3R2nN/pp4k1/8/2p2p1p/2N1p1p1/2P3P1/PP6/2K5 w - - 3 29	Rd7+	3.8	https://lichess.org/cmE30YaB	false	0.8990901279053627	0.8867818698711389	0.22980998136829414	0.13871816826856256	0.10417952768706681	0.05164636760461875	0.022898126010241576	0.01866164483499855	false	false	false	false	false	false	https://flawchess.com/analysis?fen=3R2nN%2Fpp4k1%2F8%2F2p2p1p%2F2N1p1p1%2F2P3P1%2FPP6%2F2K5%20w%20-%20-%203%2029
rn1qkb1r/pp2pppp/2p2n2/8/2BP2b1/2N2N2/PPP3PP/R1BQK2R w KQkq - 3 7	Bxf7+	3.8	https://lichess.org/4DgR2Zs1	false	0.6200396776969423	0.6156928792462818	0.012311473899188411	0.0606532911772676	0.23597086867589517	0.516062303531281	0.7293636140277197	0.7750912218737168	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rn1qkb1r%2Fpp2pppp%2F2p2n2%2F8%2F2BP2b1%2F2N2N2%2FPPP3PP%2FR1BQK2R%20w%20KQkq%20-%203%207
8/3p4/p7/3P4/PP2PBkp/6P1/3K4/5b2 w - - 0 42	gxh4	3.8	https://lichess.org/PLriX1S2	false	0.53675438329054	0.5119644756166626	0.6090112453066095	0.4755327681912462	0.31511271678955727	0.26551175702655944	0.23171266415232047	0.23945452995332256	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F3p4%2Fp7%2F3P4%2FPP2PBkp%2F6P1%2F3K4%2F5b2%20w%20-%20-%200%2042
r2qkbnr/ppp1pppp/2n5/8/2B3b1/2N2N2/PPPP2PP/R1BQK2R w KQkq - 1 6	Bxf7+	3.8	https://lichess.org/RcbVmM2b	true	0.5695065266470701	0.44954372531791664	0.017910488154831566	0.05504008924561467	0.22777814351183098	0.5439492160703703	0.7578652378220423	0.767253010902495	true	true	false	false	false	false	https://flawchess.com/analysis?fen=r2qkbnr%2Fppp1pppp%2F2n5%2F8%2F2B3b1%2F2N2N2%2FPPPP2PP%2FR1BQK2R%20w%20KQkq%20-%201%206
rnbq1rk1/pp3ppp/3pp3/3n4/3P4/3B1N2/PPP3PP/R1BQ1RK1 w - - 0 10	Bxh7+	3.8	https://lichess.org/XD4Xlbud	true	0.8157118075579274	0.6380799643424951	0.028122883213574205	0.14316732186108375	0.3566186959975418	0.4980660363263498	0.4586793229866002	0.2155859131628664	true	false	false	false	false	false	https://flawchess.com/analysis?fen=rnbq1rk1%2Fpp3ppp%2F3pp3%2F3n4%2F3P4%2F3B1N2%2FPPP3PP%2FR1BQ1RK1%20w%20-%20-%200%2010
3r4/ppp2ppk/6bp/4q3/6R1/1P6/P1P1N3/1K2Q3 b - - 2 32	Bxc2+	3.8	https://lichess.org/yvL3yBTE	false	0.9131604245116784	0.9089846472089855	0.03563719834894013	0.018463126336578987	0.007918823267617957	0.004053389041198087	0.005751005152188013	0.016603946733838675	false	false	false	false	false	false	https://flawchess.com/analysis?fen=3r4%2Fppp2ppk%2F6bp%2F4q3%2F6R1%2F1P6%2FP1P1N3%2F1K2Q3%20b%20-%20-%202%2032
rn3rk1/pN3p1p/2pb1qp1/5b2/Q2Pp3/2N5/PP4PP/R1B1R1K1 b - - 0 18	Bxh2+	3.8	https://lichess.org/jtwr5SEB	false	0.8281038651130574	0.7711976913496135	0.07339654940177189	0.11211397180452379	0.12291160810599061	0.18130159593876713	0.41239698423363985	0.5639174823517943	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rn3rk1%2FpN3p1p%2F2pb1qp1%2F5b2%2FQ2Pp3%2F2N5%2FPP4PP%2FR1B1R1K1%20b%20-%20-%200%2018
8/8/7k/PK6/8/1n6/5P2/8 b - - 0 53	Nxa5	3.8	https://lichess.org/ZfOxFLEx	false	0.49355671670047907	0.4063067778943678	0.46259327775721176	0.6543562037823555	0.7410863835543973	0.782982910814725	0.8204263321077828	0.8173202094712558	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F8%2F7k%2FPK6%2F8%2F1n6%2F5P2%2F8%20b%20-%20-%200%2053
8/8/8/2p5/8/1K5B/5kp1/8 w - - 0 53	Bxg2	3.8	https://lichess.org/eO5mxOMU	true	0.5	0.04386002695894728	0.8556488874623027	0.9673661454327942	0.98029493211688	0.9843672851854472	0.9871357098727056	0.9835585696119697	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F8%2F8%2F2p5%2F8%2F1K5B%2F5kp1%2F8%20w%20-%20-%200%2053
r1b1r1k1/pp1n1qpp/8/Q2pb3/8/3B4/PPPP1PPP/RNB2RK1 b - - 2 13	Bxh2+	3.8	https://lichess.org/Ets389fp	false	0.664824067524339	0.6363776066437299	0.029229510951385658	0.04825164071863081	0.02943648227143349	0.014566568398220904	0.03062642854710608	0.06655907445964336	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1b1r1k1%2Fpp1n1qpp%2F8%2FQ2pb3%2F8%2F3B4%2FPPPP1PPP%2FRNB2RK1%20b%20-%20-%202%2013
r5kr/1bqn1p2/p1n1p1p1/3pP1N1/3P4/N1PQ2P1/2B2P1P/R4RK1 w - - 1 21	Nxf7	3.8	https://lichess.org/rrZ7jKXx	false	0.7483620769618609	0.7462761887954177	0.1570551409045235	0.12914649182925605	0.14955975919322745	0.2229179149459468	0.3370221887492625	0.39034652534593955	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r5kr%2F1bqn1p2%2Fp1n1p1p1%2F3pP1N1%2F3P4%2FN1PQ2P1%2F2B2P1P%2FR4RK1%20w%20-%20-%201%2021
rn1qk2r/ppp1bpp1/4pn1p/4N3/b1B4P/3P2N1/PP2QPP1/R1B1K2R w KQkq - 1 11	Nxf7	3.8	https://lichess.org/GOhiAOOy	true	0.6705428791057813	0.5128844269647328	0.03233949407392064	0.05703587763089178	0.17122963661746327	0.7095464795809597	0.9207947864484676	0.9016314826865972	true	true	false	false	false	false	https://flawchess.com/analysis?fen=rn1qk2r%2Fppp1bpp1%2F4pn1p%2F4N3%2Fb1B4P%2F3P2N1%2FPP2QPP1%2FR1B1K2R%20w%20KQkq%20-%201%2011
8/1r6/6K1/1P6/3N2P1/4k3/8/8 w - - 0 48	g5	3.8	https://lichess.org/L0JtCX8T	false	0.5	0.5	0.20265824663223364	0.09582595418136762	0.03673215986541641	0.016581814192637948	0.012058462415057338	0.016130619591352088	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F1r6%2F6K1%2F1P6%2F3N2P1%2F4k3%2F8%2F8%20w%20-%20-%200%2048
8/8/8/pk6/6K1/8/8/4B3 w - - 0 51	Bxa5	3.8	https://lichess.org/yFfpRDbG	false	0.5	0.5	0.5683566352167947	0.7291268689406001	0.7617057609714052	0.8036329581009496	0.8728822345032207	0.8385243584292464	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F8%2F8%2Fpk6%2F6K1%2F8%2F8%2F4B3%20w%20-%20-%200%2051
8/8/8/8/1K6/8/p7/Bk6 w - - 9 83	Kb3	3.8	https://lichess.org/Dlbp4BxF	false	0.5	0.5	0.24542978327476875	0.17453382950985857	0.07239507002039698	0.028010837745134062	0.02837480348995179	0.0442265023508814	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F8%2F8%2F8%2F1K6%2F8%2Fp7%2FBk6%20w%20-%20-%209%2083
r2bqrk1/1p3p1p/p2p1npB/2pNnP2/4P3/5P2/PPPQB3/2K3RR w - - 4 19	Bg7	3.8	https://lichess.org/IuZBdr5R	false	0.8772056788044249	0.8190097461263064	0.01342546395935422	0.005094637961971791	0.0025298086495101216	0.0025366039013567632	0.004422729062862424	0.006497083209046268	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r2bqrk1%2F1p3p1p%2Fp2p1npB%2F2pNnP2%2F4P3%2F5P2%2FPPPQB3%2F2K3RR%20w%20-%20-%204%2019
1rbq1rk1/p3bppp/1n2p3/2p1P3/2p2P2/3BR3/PP4PP/R1BQ1NK1 w - - 0 15	Bxh7+	3.8	https://lichess.org/UWCH0NUS	true	0.5	0.3141903798776102	0.0841038148743569	0.40053914789262063	0.6320290945089566	0.7810822927951175	0.9076332930094182	0.9389799366226222	true	false	false	false	false	false	https://flawchess.com/analysis?fen=1rbq1rk1%2Fp3bppp%2F1n2p3%2F2p1P3%2F2p2P2%2F3BR3%2FPP4PP%2FR1BQ1NK1%20w%20-%20-%200%2015
rnbqk1nr/pppp1pp1/7p/2b5/2BpP3/2P5/PP3PPP/RNBQK1NR w KQkq - 0 5	Bxf7+	3.8	https://lichess.org/mzZkysBI	false	0.5785097804984198	0.5785097804984198	0.0063120454057730875	0.024417712004095846	0.0918831584331148	0.1623949610314609	0.20047954732735207	0.12066977619294397	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rnbqk1nr%2Fpppp1pp1%2F7p%2F2b5%2F2BpP3%2F2P5%2FPP3PPP%2FRNBQK1NR%20w%20KQkq%20-%200%205
rn4k1/pp3ppp/2pb4/6Q1/3q4/2N2p1P/PPP2P2/R1B3K1 b - - 1 16	Bh2+	3.8	https://lichess.org/FK3OwInv	false	0.7441789207783136	0.7299091321665175	0.07096979875567253	0.03741095231685551	0.010272557275637533	0.0027633460105804747	0.0020164669103583483	0.0034776348805618685	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rn4k1%2Fpp3ppp%2F2pb4%2F6Q1%2F3q4%2F2N2p1P%2FPPP2P2%2FR1B3K1%20b%20-%20-%201%2016
r1bqk1nr/pppp1ppp/2n5/2b5/2B1P3/2p2N2/PP3PPP/RNBQK2R w KQkq - 0 6	Bxf7+	3.8	https://lichess.org/JTCdLe5X	false	0.5776116974476763	0.5165632973121441	0.12104145946731387	0.38252588619210487	0.6090693662771457	0.6678385261019187	0.7255598033093846	0.7532497160537173	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1bqk1nr%2Fpppp1ppp%2F2n5%2F2b5%2F2B1P3%2F2p2N2%2FPP3PPP%2FRNBQK2R%20w%20KQkq%20-%200%206
6k1/N4p1p/6p1/4p3/P2n1PPP/4K3/1r6/8 b - - 2 36	exf4+	3.8	https://lichess.org/lo8DbUCb	false	0.9014046421228699	0.8929159179319219	0.17543321758970118	0.1272994344216335	0.06016964192607869	0.024779334183313344	0.02348776354752787	0.04408516534588719	false	false	false	false	false	false	https://flawchess.com/analysis?fen=6k1%2FN4p1p%2F6p1%2F4p3%2FP2n1PPP%2F4K3%2F1r6%2F8%20b%20-%20-%202%2036
2kN1b1r/ppp1p1pp/5pq1/3pP2n/3P4/2NP1b1P/PP3PP1/R1B1QRK1 w - - 1 15	g3	3.8	https://lichess.org/yHfkUSQr	true	0.7613064029325682	0.6329626589047256	0.1330802414484645	0.5742033725761672	0.7344169030405717	0.7404235623796404	0.703894177147855	0.6945912487679792	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2kN1b1r%2Fppp1p1pp%2F5pq1%2F3pP2n%2F3P4%2F2NP1b1P%2FPP3PP1%2FR1B1QRK1%20w%20-%20-%201%2015
8/2n5/3K4/1k6/3P4/8/8/8 b - - 3 58	Kc4	3.8	https://lichess.org/X7k0o3VL	false	0.5	0.5	0.16410643342840342	0.10545086432605082	0.06202715532291221	0.05607144933351737	0.06204590993008208	0.06935509926397851	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F2n5%2F3K4%2F1k6%2F3P4%2F8%2F8%2F8%20b%20-%20-%203%2058
4b3/4N3/8/p4p2/5k2/2K5/8/8 w - - 0 60	Nxf5	3.8	https://lichess.org/yFaTZbji	false	0.45319095389262815	0.45227865991833244	0.27722916465823094	0.16257317047207887	0.1743364383424312	0.25080996680738377	0.37187637913578414	0.33441999937338507	false	false	false	false	false	false	https://flawchess.com/analysis?fen=4b3%2F4N3%2F8%2Fp4p2%2F5k2%2F2K5%2F8%2F8%20w%20-%20-%200%2060
rn1qkb1r/pp3ppp/2p5/4p2n/2BP1pb1/5N2/PPP3PP/RNBQ1RK1 w kq - 0 9	Bxf7+	3.8	https://lichess.org/s4XIAtPY	true	0.659883343273332	0.4559296988800415	0.055608076306146774	0.2347728702132032	0.5565905069233441	0.7720816296186029	0.9094468589717678	0.9508922330292886	true	false	false	false	false	false	https://flawchess.com/analysis?fen=rn1qkb1r%2Fpp3ppp%2F2p5%2F4p2n%2F2BP1pb1%2F5N2%2FPPP3PP%2FRNBQ1RK1%20w%20kq%20-%200%209
r1b2rk1/ppq2ppp/2n1p3/2bpP3/8/2PB1NB1/PP3PPP/R2QR1K1 w - - 1 15	Bxh7+	3.8	https://lichess.org/BvjMAbqY	false	0.7291826261225229	0.6573997938422768	0.04138069974146005	0.07640331820256716	0.1667915465273377	0.35037473908442374	0.6638759476241594	0.7916088966677282	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1b2rk1%2Fppq2ppp%2F2n1p3%2F2bpP3%2F8%2F2PB1NB1%2FPP3PPP%2FR2QR1K1%20w%20-%20-%201%2015
r2qr1k1/5ppp/p4n2/1pNpb3/1P2p3/P3P3/2Q2PPP/1RBR2K1 b - - 1 20	Bxh2+	3.8	https://lichess.org/ECFGbbOo	false	0.6191718321143753	0.5998952814867482	0.013517911135127899	0.016179741016250682	0.021600990053652604	0.06837276389805748	0.2393027107924785	0.2631446096963102	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r2qr1k1%2F5ppp%2Fp4n2%2F1pNpb3%2F1P2p3%2FP3P3%2F2Q2PPP%2F1RBR2K1%20b%20-%20-%201%2020
r2qkbnr/ppp2pp1/3p2np/8/2BPP1b1/5N2/PPP3PP/RNBQ1RK1 w kq - 0 8	Bxf7+	3.8	https://lichess.org/6KJq7TpY	true	0.7524995800919415	0.6440107489122191	0.04784288192469092	0.12528735637657992	0.2984627401199099	0.42647818736514725	0.5721952438872886	0.6715799096568019	true	false	false	false	false	false	https://flawchess.com/analysis?fen=r2qkbnr%2Fppp2pp1%2F3p2np%2F8%2F2BPP1b1%2F5N2%2FPPP3PP%2FRNBQ1RK1%20w%20kq%20-%200%208
8/8/8/6k1/5n2/7P/7K/8 b - - 1 61	Nxh3	3.8	https://lichess.org/WwYb79Wa	false	0.5	0.5	0.22488203436671123	0.166364213494257	0.13043203762877117	0.1094348826307783	0.08884133754426965	0.08602155393528288	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F8%2F8%2F6k1%2F5n2%2F7P%2F7K%2F8%20b%20-%20-%201%2061
rn1qk1nr/ppp1bppp/8/8/2BP2b1/5N2/PP3PPP/RNBQK2R w KQkq - 1 7	Bxf7+	3.8	https://lichess.org/CvFq3GZH	false	0.6929058344072113	0.6557392814366	0.01761677743227351	0.05922532639641263	0.21918576417205035	0.43905210948969614	0.6503131477697591	0.7013398004769876	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rn1qk1nr%2Fppp1bppp%2F8%2F8%2F2BP2b1%2F5N2%2FPP3PPP%2FRNBQK2R%20w%20KQkq%20-%201%207
8/8/5b2/8/1P2K1k1/5p1p/5P2/6N1 w - - 0 41	Nxh3	3.8	https://lichess.org/ppdfzvbd	false	0.5	0.5	0.33657262865047066	0.3988837369796648	0.32880062297350315	0.1983549445103349	0.11090407245433452	0.0938945340594905	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F8%2F5b2%2F8%2F1P2K1k1%2F5p1p%2F5P2%2F6N1%20w%20-%20-%200%2041
8/6kP/6P1/7b/p7/2K5/8/2B5 w - - 1 60	Bh6+	3.8	https://lichess.org/AezAjaxQ	false	0.5	0.5	0.11548441005441816	0.10699817331186752	0.10693313993742497	0.14620853870498635	0.22893634531922746	0.32212780153410003	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F6kP%2F6P1%2F7b%2Fp7%2F2K5%2F8%2F2B5%20w%20-%20-%201%2060
r1bqk2r/pppp1ppp/5n2/n1b1p3/2B1P3/2PP1N2/PP3PPP/RNBQK2R w KQkq - 1 6	Bxf7+	3.8	https://lichess.org/jqoUjr7M	false	0.585675286773559	0.5785097804984198	0.038160604040181755	0.12701022980012472	0.32144528824820456	0.4498061437861647	0.39102921014201913	0.28035909502811596	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1bqk2r%2Fpppp1ppp%2F5n2%2Fn1b1p3%2F2B1P3%2F2PP1N2%2FPP3PPP%2FRNBQK2R%20w%20KQkq%20-%201%206
8/p5p1/8/2kN4/4r1P1/8/2P3K1/R7 w - - 0 39	Kf3	3.8	https://lichess.org/kDW6mUhZ	false	0.8038032652913998	0.8032219384766667	0.029452848744257847	0.02193079301870982	0.03206770508923027	0.07180231315249914	0.1357941881014866	0.1826038549597784	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2Fp5p1%2F8%2F2kN4%2F4r1P1%2F8%2F2P3K1%2FR7%20w%20-%20-%200%2039
8/2r5/2Pk1KP1/1B6/4b3/8/3p4/3R4 b - - 1 49	Bxg6	3.8	https://lichess.org/WfPiRYXe	false	0.4815979155878063	0.48067870579756605	0.3374090558937374	0.40170934688292514	0.34716439361795504	0.2960812478061587	0.283402404331714	0.2614610114340717	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F2r5%2F2Pk1KP1%2F1B6%2F4b3%2F8%2F3p4%2F3R4%20b%20-%20-%201%2049
8/8/8/8/2N1p3/2k5/4K3/8 w - - 1 53	Ke3	3.8	https://lichess.org/jTWso7DD	false	0.5	0.5	0.1978964465175084	0.0700215717038036	0.0541556718696337	0.09190956899261504	0.1555207251938603	0.1523145644516963	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F8%2F8%2F8%2F2N1p3%2F2k5%2F4K3%2F8%20w%20-%20-%201%2053
rn1qkbnr/ppp2pp1/2b1p2p/6N1/3P4/5N2/PPP2PPP/R1BQKB1R w KQkq - 0 7	Nxf7	3.8	https://lichess.org/TukXt4Tk	true	0.703764450580751	0.497238468079986	0.38163890372082593	0.7838892673880595	0.8511208296646064	0.8335944940563842	0.8492923716619338	0.8947307655350097	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rn1qkbnr%2Fppp2pp1%2F2b1p2p%2F6N1%2F3P4%2F5N2%2FPPP2PPP%2FR1BQKB1R%20w%20KQkq%20-%200%207
8/8/4K3/8/8/Bk6/8/1b6 w - - 5 67	Kd5	3.8	https://lichess.org/nqqRzYKQ	false	0.5	0.5	0.0848877105849149	0.0592686872115212	0.04549429245813423	0.045577980660134014	0.03625594616780525	0.04014354680836637	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F8%2F4K3%2F8%2F8%2FBk6%2F8%2F1b6%20w%20-%20-%205%2067
R7/5kpp/4N1pb/P7/1p2n3/1P5P/2r2PP1/1R4K1 w - - 3 32	a6	3.8	https://lichess.org/pkGXrXDn	false	0.8815022519586655	0.8573158502866657	0.14645695712779466	0.03502157427510025	0.018126212178536136	0.015100408607904348	0.025957480890098902	0.06975381701377692	false	false	false	false	false	false	https://flawchess.com/analysis?fen=R7%2F5kpp%2F4N1pb%2FP7%2F1p2n3%2F1P5P%2F2r2PP1%2F1R4K1%20w%20-%20-%203%2032
r1bqk1nr/pppp1ppp/2n5/2b5/2B1P3/2p2N2/P4PPP/RNBQ1RK1 w kq - 0 8	Bxf7+	3.8	https://lichess.org/ioDOpXQp	false	0.5865684965842631	0.5495449603745888	0.11389413302638454	0.6167067485650964	0.6636722592692363	0.6327247742853627	0.6474736968391069	0.6554278444207936	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1bqk1nr%2Fpppp1ppp%2F2n5%2F2b5%2F2B1P3%2F2p2N2%2FP4PPP%2FRNBQ1RK1%20w%20kq%20-%200%208
r1bqk2r/pppp1ppp/2n5/2b1P3/2B3n1/2p2N2/PP3PPP/RNBQ1RK1 w kq - 1 8	Bxf7+	3.8	https://lichess.org/h7DXsVzU	true	0.6060654870564154	0.5027615319200139	0.04998675908434719	0.20511904160782093	0.4801620900543948	0.6761002592404945	0.7429649018919507	0.7200693631895511	true	false	false	false	false	false	https://flawchess.com/analysis?fen=r1bqk2r%2Fpppp1ppp%2F2n5%2F2b1P3%2F2B3n1%2F2p2N2%2FPP3PPP%2FRNBQ1RK1%20w%20kq%20-%201%208
r2qkbnr/pp2pppp/2np4/2p5/2B1PPb1/5N2/PPPP2PP/RNBQK2R w KQkq - 2 5	Bxf7+	3.8	https://lichess.org/M6TJ88DT	true	0.6524068491501985	0.5211593152406621	0.03171257587437559	0.06503317160237007	0.1463493493119627	0.24771022324986575	0.4596838358790537	0.8186297870137784	true	true	false	false	false	false	https://flawchess.com/analysis?fen=r2qkbnr%2Fpp2pppp%2F2np4%2F2p5%2F2B1PPb1%2F5N2%2FPPPP2PP%2FRNBQK2R%20w%20KQkq%20-%202%205
8/7p/2Pk4/3Bppp1/8/8/4KPPP/8 w - - 0 41	f3	3.8	https://lichess.org/VIuvoBjm	false	0.9014046421228699	0.9010769157808419	0.06271394434171408	0.06062966541947917	0.10456474613163284	0.18889618402760705	0.16403027375465676	0.11343389319549109	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F7p%2F2Pk4%2F3Bppp1%2F8%2F8%2F4KPPP%2F8%20w%20-%20-%200%2041
r1b1k1nr/pppp1ppp/8/4p3/2B1P3/4Kn2/PPP2PqP/RN1Q1R2 b kq - 0 9	Qg5+	3.8	https://lichess.org/HxWV0LO7	false	0.8776017467298654	0.8756103708512714	0.07324611801551496	0.02282396202107279	0.010337805623140751	0.0069294070224102805	0.006789132159695212	0.011045122168592228	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1b1k1nr%2Fpppp1ppp%2F8%2F4p3%2F2B1P3%2F4Kn2%2FPPP2PqP%2FRN1Q1R2%20b%20kq%20-%200%209
r1b2rk1/pp1n1ppp/2n1p3/1NbpP3/5B2/3B1N2/PqP2PPP/R2Q1RK1 w - - 2 11	Bxh7+	3.8	https://lichess.org/COlCJ94t	false	0.6999119059295844	0.6975866953111407	0.022627517314961352	0.04435459612129005	0.08915268244946128	0.24657816504846716	0.35976610044495927	0.2759273685113405	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1b2rk1%2Fpp1n1ppp%2F2n1p3%2F1NbpP3%2F5B2%2F3B1N2%2FPqP2PPP%2FR2Q1RK1%20w%20-%20-%202%2011
8/8/4k1PK/8/5n2/8/8/8 b - - 0 69	Nxg6	3.8	https://lichess.org/l295qAXz	false	0.49631798655933523	0.47700323643230064	0.550036085344238	0.7135930879041165	0.7604137626821614	0.7877723084399118	0.8263448783491013	0.7625588572314521	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F8%2F4k1PK%2F8%2F5n2%2F8%2F8%2F8%20b%20-%20-%200%2069
1k6/2n2p1p/PK2p1p1/4P3/8/8/6PP/8 b - - 0 45	Nxa6	3.8	https://lichess.org/Akv0fZg4	false	0.8522892607055502	0.7255317251331461	0.5860034608687991	0.48331018376295826	0.2605261784066176	0.12794197283764538	0.08145982783934475	0.06661292390520736	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1k6%2F2n2p1p%2FPK2p1p1%2F4P3%2F8%2F8%2F6PP%2F8%20b%20-%20-%200%2045
8/8/8/8/4B3/5pk1/8/5K2 w - - 0 55	Bxf3	3.8	https://lichess.org/evV2cBZN	false	0.5	0.5	0.4699599317675592	0.5235246009937328	0.5170425904922435	0.5608360397744246	0.5188999884169004	0.33308858941235536	false	false	false	false	false	false	https://flawchess.com/analysis?fen=8%2F8%2F8%2F8%2F4B3%2F5pk1%2F8%2F5K2%20w%20-%20-%200%2055
r1bk3r/ppp2ppp/2np1nq1/1N6/5B2/2P2B2/P1P2PPP/R2Q1RK1 w - - 0 12	Nxc7	3.8	https://lichess.org/YN51AVHv	false	0.8527522051053598	0.7639725089990631	0.04497966708987934	0.04268731129494014	0.08454784338180307	0.2819764050483883	0.6007395734513177	0.7170911486563917	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1bk3r%2Fppp2ppp%2F2np1nq1%2F1N6%2F5B2%2F2P2B2%2FP1P2PPP%2FR2Q1RK1%20w%20-%20-%200%2012
1R4B1/pp4k1/7p/1P4p1/3r4/P5P1/6PP/6K1 w - - 2 32	Rxb7+	3.8	https://lichess.org/RBdkzUYW	false	0.8748060686370382	0.8723663888643881	0.27388202399715317	0.07320514600113635	0.03386974754188926	0.024911169792694962	0.03872100037519017	0.04586780972191736	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1R4B1%2Fpp4k1%2F7p%2F1P4p1%2F3r4%2FP5P1%2F6PP%2F6K1%20w%20-%20-%202%2032
